path,class,prediction,correct,confidence,token_count
/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/b/hand1_b_left_seg_2_cropped.mat,b,w,False,0.5767868757247925,374.0
/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/b/hand1_b_left_seg_3_cropped.mat,b,w,False,0.41123268008232117,383.0
/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/b/hand1_b_left_seg_4_cropped.mat,b,b,True,0.6606592535972595,380.0
/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/b/hand1_b_left_seg_5_cropped.mat,b,w,False,0.34968557953834534,377.0
/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/b/hand1_b_right_seg_1_cropped.mat,b,b,True,0.506856381893158,441.0
/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/b/hand1_b_right_seg_2_cropped.mat,b,b,True,0.592599093914032,427.0
/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/b/hand1_b_right_seg_3_cropped.mat,b,u,False,0.7995115518569946,454.0
/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/b/hand1_b_right_seg_4_cropped.mat,b,u,False,0.9138078689575195,474.0
/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/b/hand1_b_right_seg_5_cropped.mat,b,u,False,0.9255414605140686,425.0
/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/b/hand1_b_top_seg_1_cropped.mat,b,w,False,0.9943951368331909,338.0
/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/b/hand1_b_top_seg_2_cropped.mat,b,w,False,0.9929203391075134,320.0
/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/b/hand1_b_top_seg_3_cropped.mat,b,w,False,0.89522784948349,313.0
/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/b/hand1_b_top_seg_4_cropped.mat,b,w,False,0.8954949378967285,316.0
/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/b/hand1_b_top_seg_5_cropped.mat,b,b,True,0.9709893465042114,366.0
/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/b/hand2_b_bot_seg_1_cropped.mat,b,w,False,0.9528322219848633,267.0
/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/b/hand2_b_bot_seg_2_cropped.mat,b,w,False,0.8649091720581055,293.0
/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/b/hand2_b_bot_seg_3_cropped.mat,b,w,False,0.6904892921447754,291.0
/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/b/hand2_b_bot_seg_4_cropped.mat,b,w,False,0.8672583699226379,289.0
/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/b/hand2_b_bot_seg_5_cropped.mat,b,w,False,0.997467041015625,278.0
/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/b/hand2_b_dif_seg_1_cropped.mat,b,u,False,0.9762253761291504,403.0
/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/b/hand2_b_dif_seg_2_cropped.mat,b,b,True,0.8067354559898376,420.0
/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/b/hand2_b_dif_seg_3_cropped.mat,b,b,True,0.8381896018981934,405.0
/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/b/hand2_b_dif_seg_4_cropped.mat,b,x,False,0.5953085422515869,445.0
/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/b/hand2_b_dif_seg_5_cropped.mat,b,u,False,0.7461614608764648,410.0
/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/b/hand2_b_left_seg_1_cropped.mat,b,b,True,0.48624104261398315,386.0
/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/b/hand2_b_left_seg_2_cropped.mat,b,w,False,0.695835292339325,381.0
/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/b/hand2_b_left_seg_3_cropped.mat,b,w,False,0.611019492149353,375.0
/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/b/hand2_b_left_seg_4_cropped.mat,b,w,False,0.4033557176589966,366.0
/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/b/hand2_b_left_seg_5_cropped.mat,b,b,True,0.4028099477291107,385.0
/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/b/hand2_b_right_seg_1_cropped.mat,b,u,False,0.9634969234466553,393.0
/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/b/hand2_b_right_seg_2_cropped.mat,b,u,False,0.8775609135627747,388.0
/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/b/hand2_b_right_seg_3_cropped.mat,b,u,False,0.958065390586853,405.0
/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/b/hand2_b_right_seg_4_cropped.mat,b,u,False,0.9280534982681274,406.0
/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/b/hand2_b_right_seg_5_cropped.mat,b,u,False,0.9982109069824219,402.0
/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/b/hand2_b_top_seg_1_cropped.mat,b,b,True,0.48745182156562805,340.0
/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/b/hand2_b_top_seg_2_cropped.mat,b,b,True,0.5525001883506775,320.0
/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/b/hand2_b_top_seg_3_cropped.mat,b,l,False,0.8438882827758789,299.0
/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/b/hand2_b_top_seg_4_cropped.mat,b,b,True,0.5435599684715271,311.0
/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/b/hand2_b_top_seg_5_cropped.mat,b,n,False,0.7064011693000793,357.0
/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/b/hand3_b_dif_seg_1_cropped.mat,b,b,True,0.5907318592071533,417.0
/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/b/hand3_b_dif_seg_2_cropped.mat,b,o,False,0.6117080450057983,431.0
/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/b/hand3_b_dif_seg_3_cropped.mat,b,w,False,0.981884241104126,408.0
/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/b/hand3_b_dif_seg_4_cropped.mat,b,p,False,0.736910343170166,451.0
/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/b/hand3_b_dif_seg_5_cropped.mat,b,b,True,0.9616769552230835,428.0
/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/b/hand4_b_bot_seg_1_cropped.mat,b,w,False,0.9900339245796204,350.0
/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/b/hand4_b_bot_seg_2_cropped.mat,b,p,False,0.5248215198516846,369.0
/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/b/hand4_b_bot_seg_3_cropped.mat,b,w,False,0.9980252981185913,364.0
/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/b/hand4_b_bot_seg_4_cropped.mat,b,w,False,0.7216863632202148,337.0
/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/b/hand4_b_bot_seg_5_cropped.mat,b,w,False,0.9928655624389648,347.0
/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/b/hand5_b_bot_seg_1_cropped.mat,b,w,False,0.9998053908348083,350.0
/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/b/hand5_b_bot_seg_2_cropped.mat,b,w,False,0.5606220364570618,364.0
/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/b/hand5_b_bot_seg_3_cropped.mat,b,w,False,0.6284279823303223,333.0
/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/b/hand5_b_bot_seg_4_cropped.mat,b,w,False,0.9306294322013855,378.0
/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/b/hand5_b_bot_seg_5_cropped.mat,b,p,False,0.8082271814346313,392.0
/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/b/hand5_b_dif_seg_1_cropped.mat,b,x,False,0.9791238307952881,403.0
/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/b/hand5_b_dif_seg_2_cropped.mat,b,b,True,0.5645058155059814,347.0
/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/b/hand5_b_dif_seg_3_cropped.mat,b,b,True,0.763870894908905,372.0
/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/b/hand5_b_dif_seg_4_cropped.mat,b,x,False,0.5052425861358643,276.0
/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/b/hand5_b_dif_seg_5_cropped.mat,b,b,True,0.9574077129364014,367.0
/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/c/hand1_c_bot_seg_1_cropped.mat,c,l,False,0.9484615921974182,338.0
/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/c/hand1_c_bot_seg_2_cropped.mat,c,l,False,0.9221106171607971,355.0
/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/c/hand1_c_bot_seg_3_cropped.mat,c,l,False,0.7836822867393494,364.0
/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/c/hand1_c_bot_seg_4_cropped.mat,c,l,False,0.7212033867835999,334.0
/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/c/hand1_c_bot_seg_5_cropped.mat,c,l,False,0.9128015637397766,331.0
/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/c/hand1_c_dif_seg_1_cropped.mat,c,a,False,0.9741843342781067,348.0
/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/c/hand1_c_dif_seg_2_cropped.mat,c,l,False,0.9999819993972778,391.0
/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/c/hand1_c_dif_seg_3_cropped.mat,c,l,False,0.4614114463329315,370.0
/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/c/hand1_c_dif_seg_4_cropped.mat,c,l,False,0.9578249454498291,417.0
/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/c/hand1_c_dif_seg_5_cropped.mat,c,q,False,0.8049638271331787,422.0
/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/c/hand1_c_left_seg_1_cropped.mat,c,l,False,0.9989824891090393,342.0
/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/c/hand1_c_left_seg_2_cropped.mat,c,l,False,0.9649783372879028,352.0
